timestamp,node_id,tilt_mean,tilt_rate,strain_delta,vib_rms,vib_peak,vib_dominant_freq,crack_status,temp_humidity_index,label
2026-02-04 23:15:00,N1,0.02048,0.008848,1.589,0.01042,0.01913,17.29,1,0.5609,0
2026-02-04 23:15:00,N2,0.02589,0.001071,-0.389,0.0123,0.02373,15.49,1,0.5572,0
2026-02-04 23:15:00,N3,0.03007,0.020043,-1.824,0.01304,0.02765,15.24,1,0.5536,0
2026-02-04 23:15:00,N4,0.01069,-0.006092,0.151,0.02457,0.06589,12.91,1,0.5427,0
2026-02-04 23:15:00,N5,0.05623,0.042934,-0.414,0.03017,0.04774,12.03,1,0.5871,0
2026-02-04 23:20:00,N1,0.02135,0.000871,0.648,0.01415,0.03158,13.38,1,0.5718,0
2026-02-04 23:20:00,N2,0.00828,-0.01761,0.519,0.04159,0.06638,8.18,1,0.5888,0
2026-02-04 23:20:00,N3,0.0179,-0.012169,0.024,0.0249,0.0687,8.75,1,0.5734,0
2026-02-04 23:20:00,N4,0.03382,0.023131,0.256,0.00854,0.02408,11.45,1,0.5498,0
2026-02-04 23:20:00,N5,0.01323,-0.042997,-0.631,0.02742,0.05604,17.22,1,0.5719,0
2026-02-04 23:25:00,N1,0.01999,-0.001353,1.503,0.03399,0.07631,10.09,1,0.5597,0
2026-02-04 23:25:00,N2,0.01182,0.003536,0.752,0.04109,0.08241,8.3,1,0.557,0
2026-02-04 23:25:00,N3,0.02405,0.006153,0.336,0.01193,0.02373,8.88,1,0.5667,0
2026-02-04 23:25:00,N4,0.00732,-0.026496,-0.54,0.03069,0.05616,15.27,1,0.5721,0
2026-02-04 23:25:00,N5,0.01704,0.00381,-0.169,0.02026,0.05918,13.85,1,0.5586,0
2026-02-04 23:30:00,N1,0.02729,0.007293,0.07,0.01836,0.05153,16.72,1,0.6111,0
2026-02-04 23:30:00,N2,0.01527,0.003449,0.776,0.00655,0.019,13.53,1,0.577,0
2026-02-04 23:30:00,N3,0.01295,-0.011108,0.448,0.0283,0.05564,16.57,1,0.5424,0
2026-02-04 23:30:00,N4,0.03298,0.025658,1.361,0.03553,0.08531,13.36,1,0.5982,0
2026-02-04 23:30:00,N5,0.02122,0.004175,0.496,0.02465,0.07084,17.57,1,0.5634,0
2026-02-04 23:35:00,N1,0.00424,-0.023046,1.804,0.01932,0.05384,17.28,1,0.5945,0
2026-02-04 23:35:00,N2,0.02856,0.013295,1.093,0.03104,0.04777,15.02,1,0.5499,0
2026-02-04 23:35:00,N3,0.01317,0.000221,-0.441,0.02951,0.04987,12.03,1,0.607,0
2026-02-04 23:35:00,N4,0.03685,0.003867,1.007,0.02763,0.04726,13.06,1,0.557,0
2026-02-04 23:35:00,N5,0.01815,-0.00307,-0.789,0.03747,0.06017,12.42,1,0.5944,0
2026-02-04 23:40:00,N1,0.00469,0.000452,-0.13,0.02105,0.03683,17.29,1,0.6079,0
2026-02-04 23:40:00,N2,0.01275,-0.015818,1.036,0.0181,0.03547,17.24,1,0.597,0
2026-02-04 23:40:00,N3,0.00836,-0.004803,-0.023,0.02521,0.0674,15.16,1,0.5635,0
2026-02-04 23:40:00,N4,0.01833,-0.01852,0.94,0.02176,0.03441,17.16,1,0.5738,0
2026-02-04 23:40:00,N5,0.00762,-0.010528,-1.293,0.03258,0.06384,15.03,1,0.5842,0
2026-02-04 23:45:00,N1,0.0163,0.011612,-0.194,0.03713,0.05957,14.72,1,0.6172,0
2026-02-04 23:45:00,N2,0.01458,0.001835,1.34,0.03804,0.09958,15.79,1,0.6022,0
2026-02-04 23:45:00,N3,0.03226,0.023898,-0.21,0.03498,0.08869,11.13,1,0.6189,0
2026-02-04 23:45:00,N4,0.01153,-0.006799,-0.126,0.02506,0.06809,9.76,1,0.5852,0
2026-02-04 23:45:00,N5,0.0165,0.008877,-0.488,0.03637,0.09157,9.65,1,0.6109,0
2026-02-04 23:50:00,N1,0.02512,0.008818,0.089,0.03763,0.08154,14.65,1,0.6219,0
2026-02-04 23:50:00,N2,0.00857,-0.006011,0.554,0.03116,0.07342,8.97,1,0.6307,0
2026-02-04 23:50:00,N3,0.01901,-0.01325,-0.887,0.05226,0.08078,9.86,1,0.5977,0
2026-02-04 23:50:00,N4,0.02237,0.010841,-0.677,0.00527,0.01127,15.24,1,0.5833,0
2026-02-04 23:50:00,N5,0.01753,0.001029,0.678,0.00057,0.00153,9.21,1,0.5772,0
2026-02-04 23:55:00,N1,0.01318,-0.011944,-0.136,0.04837,0.11485,9.62,1,0.5847,0
2026-02-04 23:55:00,N2,0.00835,-0.000217,0.336,0.03575,0.08489,9.87,1,0.5959,0
2026-02-04 23:55:00,N3,0.01764,-0.001373,0.663,0.04064,0.10442,12.54,1,0.6037,0
2026-02-04 23:55:00,N4,0.04154,0.019168,0.405,0.04051,0.10039,17.62,1,0.6327,0
2026-02-04 23:55:00,N5,0.01823,0.000704,0.879,0.02551,0.0385,16.21,1,0.5749,0
2026-02-05 00:00:00,N1,0.04124,0.028065,0.88,0.03356,0.09745,9.01,1,0.614,0
2026-02-05 00:00:00,N2,0.01868,0.010328,0.635,0.01164,0.02094,16.82,1,0.6052,0
2026-02-05 00:00:00,N3,0.00547,-0.01217,0.932,0.02421,0.04523,14.24,1,0.6138,0
2026-02-05 00:00:00,N4,0.05742,0.015882,0.905,0.02888,0.04931,14.29,1,0.6145,0
2026-02-05 00:00:00,N5,0.01042,-0.007812,2.046,0.01343,0.03944,14.14,1,0.6127,0
2026-02-05 00:05:00,N1,0.01323,-0.028011,1.472,0.04078,0.11511,10.93,1,0.6289,0
2026-02-05 00:05:00,N2,0.02962,0.010941,1.14,0.0036,0.00748,14.0,1,0.6099,0
2026-02-05 00:05:00,N3,0.02126,0.015789,-0.121,0.01393,0.02671,15.34,1,0.6339,0
2026-02-05 00:05:00,N4,0.01344,-0.043983,0.59,0.02175,0.0585,15.36,1,0.5824,0
2026-02-05 00:05:00,N5,0.0109,0.000481,0.033,0.02094,0.05523,12.29,1,0.5862,0
2026-02-05 00:10:00,N1,0.02161,0.008373,0.486,0.01795,0.0488,10.0,1,0.6391,0
2026-02-05 00:10:00,N2,0.00666,-0.022965,0.935,0.01788,0.04476,14.76,1,0.632,0
2026-02-05 00:10:00,N3,0.0211,-0.000155,2.339,0.03127,0.0825,9.57,1,0.6528,0
2026-02-05 00:10:00,N4,0.04049,0.027054,0.665,0.02835,0.04778,8.01,1,0.6392,0
2026-02-05 00:10:00,N5,0.02076,0.009856,-0.658,0.02768,0.04225,15.44,1,0.6215,0
2026-02-05 00:15:00,N1,0.03763,0.016019,0.726,0.01091,0.03191,11.29,1,0.612,0
2026-02-05 00:15:00,N2,0.01546,0.008806,0.259,0.02259,0.03414,9.37,1,0.6124,0
2026-02-05 00:15:00,N3,0.02365,0.002547,-0.919,0.02139,0.04209,10.12,1,0.6392,0
2026-02-05 00:15:00,N4,0.02992,-0.010574,0.901,0.01526,0.02972,16.79,1,0.6544,0
2026-02-05 00:15:00,N5,0.01088,-0.00988,-0.133,0.01799,0.05038,16.24,1,0.6462,0
2026-02-05 00:20:00,N1,0.02081,-0.016811,-0.626,0.03106,0.07935,12.09,1,0.6209,0
2026-02-05 00:20:00,N2,0.02946,0.013997,-0.033,0.01727,0.03008,13.92,1,0.6289,0
2026-02-05 00:20:00,N3,0.02461,0.000961,-0.32,0.0288,0.08054,9.58,1,0.652,0
2026-02-05 00:20:00,N4,0.01946,-0.010458,0.81,0.02301,0.04668,15.58,1,0.6258,0
2026-02-05 00:20:00,N5,0.04359,0.032718,-0.095,0.04996,0.10157,11.01,1,0.6147,0
2026-02-05 00:25:00,N1,0.01598,-0.00483,0.56,0.02308,0.04016,13.23,1,0.6386,0
2026-02-05 00:25:00,N2,0.03076,0.001302,0.184,0.01505,0.04399,14.39,1,0.6775,0
2026-02-05 00:25:00,N3,0.03831,0.0137,-0.466,0.03194,0.05618,12.57,1,0.6232,0
2026-02-05 00:25:00,N4,0.02571,0.006252,1.788,0.01222,0.01871,12.51,1,0.6469,0
2026-02-05 00:25:00,N5,0.00807,-0.035527,0.969,0.03292,0.05614,8.53,1,0.6461,0
2026-02-05 00:30:00,N1,0.01943,0.003443,1.902,0.04168,0.11801,13.09,1,0.6725,0
2026-02-05 00:30:00,N2,0.0325,0.00174,0.908,0.02907,0.06179,16.97,1,0.6401,0
2026-02-05 00:30:00,N3,0.0416,0.003294,0.731,0.02771,0.0719,16.53,1,0.6472,0
2026-02-05 00:30:00,N4,0.01829,-0.007424,0.63,0.01669,0.04295,14.9,1,0.6229,0
2026-02-05 00:30:00,N5,0.0296,0.021536,0.943,0.03682,0.10865,9.71,1,0.6342,0
2026-02-05 00:35:00,N1,0.03504,0.01561,1.618,0.02117,0.05397,17.57,1,0.651,0
2026-02-05 00:35:00,N2,0.00715,-0.025346,0.665,0.01793,0.02776,14.26,1,0.6775,0
2026-02-05 00:35:00,N3,0.03282,-0.008784,0.586,0.02533,0.04425,8.5,1,0.675,0
2026-02-05 00:35:00,N4,0.02195,0.003664,-0.65,0.04164,0.07542,8.83,1,0.658,0
2026-02-05 00:35:00,N5,0.01598,-0.013622,0.685,0.01397,0.03004,13.15,1,0.6609,0
2026-02-05 00:40:00,N1,0.03607,0.001036,-0.385,0.01887,0.05007,16.8,1,0.6116,0
2026-02-05 00:40:00,N2,0.02301,0.015858,0.188,0.02261,0.0526,10.73,1,0.6777,0
2026-02-05 00:40:00,N3,0.02144,-0.011384,-0.215,0.01284,0.03574,9.94,1,0.6403,0
2026-02-05 00:40:00,N4,0.02784,0.005885,0.854,0.02778,0.08253,11.17,1,0.67,0
2026-02-05 00:40:00,N5,0.04882,0.032834,0.513,0.02451,0.06869,14.97,1,0.6286,0
2026-02-05 00:45:00,N1,0.03543,-0.000639,0.142,0.02204,0.05126,11.62,1,0.6402,0
2026-02-05 00:45:00,N2,0.0133,-0.009717,0.657,0.00567,0.01104,17.09,1,0.6705,0
2026-02-05 00:45:00,N3,0.01432,-0.007122,0.156,0.02789,0.08232,11.52,1,0.658,0
2026-02-05 00:45:00,N4,0.04168,0.013847,1.167,0.01866,0.0399,14.16,1,0.6852,0
2026-02-05 00:45:00,N5,0.03254,-0.016273,0.738,0.00951,0.01543,13.71,1,0.6941,0
2026-02-05 00:50:00,N1,0.00662,-0.028815,3.219,0.02458,0.06702,16.87,1,0.6515,0
2026-02-05 00:50:00,N2,0.00767,-0.00563,0.192,0.02906,0.07922,8.12,1,0.7131,0
2026-02-05 00:50:00,N3,0.04011,0.025792,0.672,0.02637,0.05349,12.35,1,0.6809,0
2026-02-05 00:50:00,N4,0.02803,-0.013651,1.7,0.03358,0.0531,16.85,1,0.6685,0
2026-02-05 00:50:00,N5,0.02015,-0.012391,0.415,0.03066,0.08484,16.46,1,0.6751,0
2026-02-05 00:55:00,N1,0.00744,0.000819,0.83,0.02533,0.04176,8.28,1,0.6725,0
2026-02-05 00:55:00,N2,0.01375,0.006083,0.341,0.0379,0.11274,17.86,1,0.6841,0
2026-02-05 00:55:00,N3,0.02245,-0.017661,0.442,0.02694,0.07594,15.91,1,0.6643,0
2026-02-05 00:55:00,N4,0.0424,0.014371,0.365,0.02459,0.04861,16.27,1,0.6538,0
2026-02-05 00:55:00,N5,0.02058,0.00043,0.386,0.02898,0.0856,12.52,1,0.6452,0
2026-02-05 01:00:00,N1,0.02713,0.019695,1.709,0.0265,0.06765,16.53,1,0.6541,0
2026-02-05 01:00:00,N2,0.00786,-0.005891,-0.272,0.02894,0.07813,17.86,1,0.6729,0
2026-02-05 01:00:00,N3,0.01535,-0.007094,-0.851,0.0166,0.03946,15.51,1,0.6825,0
2026-02-05 01:00:00,N4,0.01504,-0.027367,-1.016,0.03326,0.0993,13.88,1,0.668,0
2026-02-05 01:00:00,N5,0.02552,0.004938,0.857,0.02468,0.04855,12.52,1,0.6864,0
2026-02-05 01:05:00,N1,0.01385,-0.013287,1.773,0.03847,0.08272,8.43,1,0.6722,0
2026-02-05 01:05:00,N2,0.01391,0.006046,-0.761,0.04034,0.12004,16.16,1,0.6944,0
2026-02-05 01:05:00,N3,0.02683,0.01148,0.203,0.03137,0.08466,13.59,1,0.6665,0
2026-02-05 01:05:00,N4,0.00411,-0.01093,0.646,0.03458,0.05313,14.97,1,0.6843,0
2026-02-05 01:05:00,N5,0.02155,-0.003968,-0.279,0.01049,0.02115,12.17,1,0.689,0
2026-02-05 01:10:00,N1,0.03102,0.017169,-0.394,0.01349,0.02415,10.28,1,0.6743,0
2026-02-05 01:10:00,N2,0.02565,0.011749,0.789,0.0176,0.03816,13.09,1,0.6815,0
2026-02-05 01:10:00,N3,0.00792,-0.018915,-0.105,0.02179,0.0473,8.33,1,0.7041,0
2026-02-05 01:10:00,N4,0.04927,0.045164,1.042,0.03854,0.05847,10.39,1,0.6564,0
2026-02-05 01:10:00,N5,0.04234,0.020786,-0.355,0.01477,0.0401,10.82,1,0.6687,0
2026-02-05 01:15:00,N1,0.04842,0.017405,1.079,0.03385,0.07119,10.07,1,0.6779,0
2026-02-05 01:15:00,N2,0.03703,0.011371,0.805,0.03253,0.05145,10.02,1,0.71,0
2026-02-05 01:15:00,N3,0.02189,0.013969,1.036,0.01494,0.04033,13.73,1,0.7036,0
2026-02-05 01:15:00,N4,0.01454,-0.03473,1.484,0.02679,0.07953,10.82,1,0.6878,0
2026-02-05 01:15:00,N5,0.02278,-0.019562,-0.55,0.01869,0.05321,16.77,1,0.6732,0
2026-02-05 01:20:00,N1,0.02863,-0.01979,0.65,0.03199,0.08932,11.1,1,0.6844,0
2026-02-05 01:20:00,N2,0.0377,0.000671,1.634,0.00987,0.02333,12.84,1,0.6914,0
2026-02-05 01:20:00,N3,0.008,-0.013887,0.116,0.00914,0.02582,11.36,1,0.6737,0
2026-02-05 01:20:00,N4,0.03549,0.02095,-0.045,0.01803,0.04562,14.63,1,0.7231,0
2026-02-05 01:20:00,N5,0.00439,-0.018389,1.747,0.01789,0.0457,14.67,1,0.6956,0
2026-02-05 01:25:00,N1,0.02276,-0.005874,1.893,0.02819,0.05197,11.46,1,0.7274,0
2026-02-05 01:25:00,N2,0.03952,0.001826,0.36,0.0252,0.06221,10.66,1,0.699,0
2026-02-05 01:25:00,N3,0.05616,0.048165,0.835,0.02682,0.05983,12.12,1,0.7163,0
2026-02-05 01:25:00,N4,0.01721,-0.018285,0.643,0.02556,0.05085,9.2,1,0.7091,0
2026-02-05 01:25:00,N5,0.04383,0.039444,-0.447,0.02526,0.04654,15.57,1,0.6926,0
2026-02-05 01:30:00,N1,0.0223,-0.000455,2.07,0.02949,0.07261,14.83,1,0.6976,0
2026-02-05 01:30:00,N2,0.03183,-0.007689,1.898,0.03774,0.06294,16.15,1,0.6968,0
2026-02-05 01:30:00,N3,0.00929,-0.046874,0.763,0.02447,0.07001,14.93,1,0.7269,0
2026-02-05 01:30:00,N4,0.03834,0.021137,0.367,0.02259,0.06028,16.63,1,0.7303,0
2026-02-05 01:30:00,N5,0.03298,-0.010856,0.461,0.01522,0.04074,15.01,1,0.7269,0
2026-02-05 01:35:00,N1,0.02774,0.005439,-0.166,0.02052,0.05424,12.97,1,0.6905,0
2026-02-05 01:35:00,N2,0.03018,-0.001654,0.999,0.02424,0.04475,11.77,1,0.7171,0
2026-02-05 01:35:00,N3,0.01538,0.006094,0.563,0.02042,0.05595,8.48,1,0.7149,0
2026-02-05 01:35:00,N4,0.03815,-0.00019,1.681,0.00035,0.00061,14.41,1,0.7036,0
2026-02-05 01:35:00,N5,0.03824,0.005269,-0.023,0.00916,0.01967,11.01,1,0.7182,0
2026-02-05 01:40:00,N1,0.04261,0.014873,3.252,0.01108,0.02207,17.53,1,0.736,0
2026-02-05 01:40:00,N2,0.01343,-0.016753,1.834,0.04105,0.10378,14.46,1,0.7176,0
2026-02-05 01:40:00,N3,0.03862,0.02324,0.604,0.02725,0.05481,11.19,1,0.7082,0
2026-02-05 01:40:00,N4,0.02247,-0.015684,0.587,0.03108,0.05998,16.81,1,0.715,0
2026-02-05 01:40:00,N5,0.02698,-0.011265,0.97,0.01564,0.02514,15.45,1,0.7132,0
2026-02-05 01:45:00,N1,0.0214,-0.021211,0.633,0.02882,0.05469,16.25,1,0.7089,0
2026-02-05 01:45:00,N2,0.01366,0.000238,0.283,0.02278,0.05386,17.9,1,0.7025,0
2026-02-05 01:45:00,N3,0.03202,-0.006603,0.753,0.02629,0.0414,16.58,1,0.6833,0
2026-02-05 01:45:00,N4,0.02798,0.00551,-0.532,0.02233,0.03954,14.8,1,0.7542,0
2026-02-05 01:45:00,N5,0.01411,-0.012865,0.971,0.02788,0.08115,11.94,1,0.7297,0
2026-02-05 01:50:00,N1,0.0165,-0.004903,1.003,0.02024,0.05133,15.26,1,0.7243,0
2026-02-05 01:50:00,N2,0.02952,0.015852,0.507,0.01044,0.0272,11.48,1,0.7297,0
2026-02-05 01:50:00,N3,0.04285,0.010824,1.916,0.01963,0.04574,11.04,1,0.7208,0
2026-02-05 01:50:00,N4,0.01698,-0.011002,-0.074,0.02093,0.03169,9.77,1,0.7379,0
2026-02-05 01:50:00,N5,0.01947,0.005353,1.309,0.01366,0.03895,10.31,1,0.7064,0
2026-02-05 01:55:00,N1,0.00684,-0.009659,-1.626,0.03081,0.0503,17.86,1,0.7557,0
2026-02-05 01:55:00,N2,0.023,-0.006514,0.407,0.01552,0.03642,14.41,1,0.7009,0
2026-02-05 01:55:00,N3,0.00857,-0.034277,-0.507,0.03303,0.09267,13.94,1,0.7164,0
2026-02-05 01:55:00,N4,0.03044,0.013464,0.71,0.03711,0.06001,12.86,1,0.755,0
2026-02-05 01:55:00,N5,0.04619,0.026725,0.135,0.03291,0.05055,11.38,1,0.7059,0
2026-02-05 02:00:00,N1,0.01738,0.010542,1.301,0.0218,0.05092,15.47,1,0.7181,0
2026-02-05 02:00:00,N2,0.00316,-0.01984,-0.383,0.03864,0.09089,17.57,1,0.7518,0
2026-02-05 02:00:00,N3,0.03493,0.026365,-0.545,0.00625,0.01145,10.97,1,0.683,0
2026-02-05 02:00:00,N4,0.01547,-0.014967,0.778,0.0139,0.02206,14.51,1,0.7246,0
2026-02-05 02:00:00,N5,0.03276,-0.013437,1.072,0.03921,0.09622,16.49,1,0.7014,0
2026-02-05 02:05:00,N1,0.0239,0.006519,-1.231,0.03354,0.09448,9.15,1,0.7116,0
2026-02-05 02:05:00,N2,0.02886,0.025694,-0.398,0.01984,0.05012,13.89,1,0.7433,0
2026-02-05 02:05:00,N3,0.01978,-0.01515,1.055,0.02726,0.08137,14.43,1,0.7514,0
2026-02-05 02:05:00,N4,0.04942,0.033945,0.752,0.02575,0.06902,8.46,1,0.724,0
2026-02-05 02:05:00,N5,0.03124,-0.001511,1.145,0.03313,0.05977,12.16,1,0.769,0
2026-02-05 02:10:00,N1,0.03502,0.011121,0.375,0.03561,0.08565,13.08,1,0.737,0
2026-02-05 02:10:00,N2,0.03312,0.004265,-0.764,0.0319,0.08295,12.11,1,0.7357,0
2026-02-05 02:10:00,N3,0.05456,0.034772,1.016,0.01758,0.05261,15.3,1,0.7423,0
2026-02-05 02:10:00,N4,0.0374,-0.012021,-0.759,0.02563,0.04583,15.91,1,0.7497,0
2026-02-05 02:10:00,N5,0.00692,-0.024322,-1.329,0.03493,0.08581,13.31,1,0.7354,0
2026-02-05 02:15:00,N1,0.0328,-0.00222,0.046,0.03423,0.07062,9.98,1,0.7282,0
2026-02-05 02:15:00,N2,0.02682,-0.006303,0.598,0.02944,0.05311,16.39,1,0.752,0
2026-02-05 02:15:00,N3,0.03424,-0.020313,1.396,0.02484,0.06529,11.62,1,0.7358,0
2026-02-05 02:15:00,N4,0.0441,0.006708,-0.493,0.02482,0.05482,8.99,1,0.7194,0
2026-02-05 02:15:00,N5,0.04821,0.041285,0.599,0.01427,0.03247,14.78,1,0.7579,0
2026-02-05 02:20:00,N1,0.03664,0.003832,0.859,0.03753,0.09969,8.52,1,0.7431,0
2026-02-05 02:20:00,N2,0.02515,-0.001667,1.018,0.00846,0.0141,17.17,1,0.7685,0
2026-02-05 02:20:00,N3,0.03499,0.000746,0.338,0.0111,0.02883,9.73,1,0.7467,0
2026-02-05 02:20:00,N4,0.02527,-0.018832,-0.418,0.03043,0.07521,9.71,1,0.7652,0
2026-02-05 02:20:00,N5,0.01181,-0.0364,1.172,0.02572,0.06613,15.11,1,0.7441,0
2026-02-05 02:25:00,N1,0.03785,0.001214,0.626,0.02486,0.05092,17.94,1,0.7484,0
2026-02-05 02:25:00,N2,0.02448,-0.000673,-0.229,0.03369,0.05442,14.71,1,0.7573,0
2026-02-05 02:25:00,N3,0.05486,0.01987,-0.274,0.02852,0.07685,12.01,1,0.7549,0
2026-02-05 02:25:00,N4,0.01948,-0.005791,0.338,0.02039,0.03546,10.59,1,0.7536,0
2026-02-05 02:25:00,N5,0.02243,0.010624,-0.39,0.02693,0.05428,14.8,1,0.7477,0
2026-02-05 02:30:00,N1,0.02126,-0.016592,0.95,0.03501,0.06572,17.15,1,0.7686,0
2026-02-05 02:30:00,N2,0.03658,0.012104,0.466,0.02575,0.06201,17.75,1,0.7633,0
2026-02-05 02:30:00,N3,0.0371,-0.017755,1.577,0.01716,0.04759,8.32,1,0.7348,0
2026-02-05 02:30:00,N4,0.0332,0.013724,1.458,0.01823,0.04056,11.28,1,0.7511,0
2026-02-05 02:30:00,N5,0.0283,0.005864,0.42,0.03735,0.09971,17.56,1,0.7221,0
2026-02-05 02:35:00,N1,0.05063,0.029376,1.474,0.0213,0.03476,14.23,1,0.7505,0
2026-02-05 02:35:00,N2,0.0402,0.003615,0.806,0.04854,0.09846,11.23,1,0.7767,0
2026-02-05 02:35:00,N3,0.02773,-0.009376,1.274,0.00389,0.00626,17.05,1,0.7557,0
2026-02-05 02:35:00,N4,0.04723,0.014026,0.62,0.02416,0.04021,9.89,1,0.7447,0
2026-02-05 02:35:00,N5,0.02311,-0.00519,1.071,0.03141,0.05938,10.54,1,0.771,0
2026-02-05 02:40:00,N1,0.01647,-0.034162,-0.33,0.01955,0.0548,14.69,1,0.7725,0
2026-02-05 02:40:00,N2,0.02425,-0.015946,0.508,0.01052,0.02261,15.4,1,0.7635,0
2026-02-05 02:40:00,N3,0.02248,-0.005248,0.502,0.01452,0.04206,9.67,1,0.7549,0
2026-02-05 02:40:00,N4,0.03733,-0.009897,1.202,0.04279,0.09094,17.81,1,0.7639,0
2026-02-05 02:40:00,N5,0.02737,0.004269,0.913,0.01475,0.04399,11.15,1,0.79,0
2026-02-05 02:45:00,N1,0.02074,0.004271,0.306,0.02583,0.06363,10.89,1,0.7536,0
2026-02-05 02:45:00,N2,0.03539,0.011132,0.685,0.02862,0.06035,13.88,1,0.7566,0
2026-02-05 02:45:00,N3,0.03919,0.016712,-0.255,0.03481,0.06903,12.77,1,0.7357,0
2026-02-05 02:45:00,N4,0.03411,-0.003225,-0.34,0.03498,0.09099,9.97,1,0.7544,0
2026-02-05 02:45:00,N5,0.01252,-0.014856,0.079,0.01535,0.03522,14.5,1,0.7461,0
2026-02-05 02:50:00,N1,0.03552,0.014777,-0.21,0.03812,0.08426,8.69,1,0.7888,0
2026-02-05 02:50:00,N2,0.00872,-0.026663,-1.174,0.0349,0.09041,16.69,1,0.7467,0
2026-02-05 02:50:00,N3,0.04248,0.003291,1.365,0.02659,0.04064,13.9,1,0.757,0
2026-02-05 02:50:00,N4,0.02154,-0.012571,-0.142,0.03904,0.08778,15.46,1,0.764,0
2026-02-05 02:50:00,N5,0.02889,0.016374,0.592,0.01825,0.04768,15.2,1,0.7551,0
2026-02-05 02:55:00,N1,0.02237,-0.013148,-0.275,0.02297,0.05666,16.04,1,0.7543,0
2026-02-05 02:55:00,N2,0.02723,0.018512,0.184,0.026,0.04229,10.4,1,0.7423,0
2026-02-05 02:55:00,N3,0.02642,-0.016065,1.96,0.01505,0.02404,8.22,1,0.7975,0
2026-02-05 02:55:00,N4,0.0478,0.026268,-0.723,0.0313,0.06724,16.09,1,0.7747,0
2026-02-05 02:55:00,N5,0.03775,0.008859,0.356,0.02853,0.04484,14.16,1,0.7842,0
2026-02-05 03:00:00,N1,0.02823,0.005856,2.004,0.03403,0.05928,13.72,1,0.732,0
2026-02-05 03:00:00,N2,0.02075,-0.006482,0.772,0.02694,0.05538,10.99,1,0.8002,0
2026-02-05 03:00:00,N3,0.02638,-3.6e-05,-0.585,0.00909,0.02607,12.49,1,0.7388,0
2026-02-05 03:00:00,N4,0.03735,-0.010454,0.595,0.0223,0.03509,17.72,1,0.8094,0
2026-02-05 03:00:00,N5,0.01482,-0.022932,-0.995,0.01333,0.03287,8.36,1,0.7347,0
2026-02-05 03:05:00,N1,0.02997,0.001749,-0.562,0.01499,0.02309,12.62,1,0.7702,0
2026-02-05 03:05:00,N2,0.05326,0.032511,-0.478,0.0216,0.05436,15.81,1,0.7743,0
2026-02-05 03:05:00,N3,0.02736,0.000978,1.111,0.02823,0.04377,17.38,1,0.7716,0
2026-02-05 03:05:00,N4,0.0258,-0.011548,-0.62,0.00224,0.0054,12.66,1,0.7866,0
2026-02-05 03:05:00,N5,0.0478,0.03298,0.435,0.04318,0.1135,11.51,1,0.7615,0
2026-02-05 03:10:00,N1,0.01459,-0.015385,-0.209,0.00625,0.01693,14.71,1,0.8089,0
2026-02-05 03:10:00,N2,0.04009,-0.013172,-1.563,0.03309,0.08695,17.81,1,0.7997,0
2026-02-05 03:10:00,N3,0.01514,-0.012221,0.016,0.02367,0.07028,9.7,1,0.7534,0
2026-02-05 03:10:00,N4,0.01535,-0.010448,0.664,0.03023,0.05965,14.58,1,0.762,0
2026-02-05 03:10:00,N5,0.01233,-0.035473,0.855,0.02967,0.06118,15.22,1,0.7886,0
2026-02-05 03:15:00,N1,0.03734,0.022751,2.199,0.02016,0.05756,12.93,1,0.7728,0
2026-02-05 03:15:00,N2,0.01012,-0.029975,-0.016,0.02254,0.0654,8.19,1,0.7721,0
2026-02-05 03:15:00,N3,0.03546,0.020324,0.153,0.02915,0.05676,15.21,1,0.7701,0
2026-02-05 03:15:00,N4,0.04762,0.032261,0.585,0.01385,0.02467,14.34,1,0.798,0
2026-02-05 03:15:00,N5,0.0217,0.009372,-0.012,0.00797,0.01998,10.4,1,0.8175,0
2026-02-05 03:20:00,N1,0.06082,0.023483,0.337,0.02449,0.04042,12.0,1,0.7911,0
2026-02-05 03:20:00,N2,0.03683,0.026716,0.603,0.00639,0.01049,8.44,1,0.7722,0
2026-02-05 03:20:00,N3,0.02223,-0.013229,0.05,0.01609,0.04492,10.77,1,0.7917,0
2026-02-05 03:20:00,N4,0.01715,-0.030467,-0.588,0.0124,0.02832,13.13,1,0.7631,0
2026-02-05 03:20:00,N5,0.02533,0.003632,0.497,0.01842,0.04848,8.45,1,0.7749,0
2026-02-05 03:25:00,N1,0.01675,-0.044076,0.381,0.03496,0.07475,15.2,1,0.7927,0
2026-02-05 03:25:00,N2,0.05301,0.016178,-0.261,0.03657,0.07183,15.46,1,0.7787,0
2026-02-05 03:25:00,N3,0.03977,0.017539,-0.159,0.03724,0.06981,16.97,1,0.7848,0
2026-02-05 03:25:00,N4,0.02593,0.008783,0.914,0.01979,0.05085,16.05,1,0.7736,0
2026-02-05 03:25:00,N5,0.00836,-0.016973,0.667,0.00819,0.01837,17.66,1,0.7766,0
2026-02-05 03:30:00,N1,0.03272,0.015976,0.748,0.02269,0.06482,13.33,1,0.7781,0
2026-02-05 03:30:00,N2,0.05279,-0.000223,1.223,0.02766,0.05883,10.33,1,0.7684,0
2026-02-05 03:30:00,N3,0.01185,-0.02792,1.053,0.00771,0.01566,17.92,1,0.8105,0
2026-02-05 03:30:00,N4,0.0311,0.005165,1.786,0.00931,0.01755,17.06,1,0.7675,0
