timestamp,node_id,tilt_x_deg,tilt_y_deg,strain_delta_ue,vib_rms_g,vib_peak_g,vib_dominant_freq_hz,crack_status,temperature_c,humidity_pct,pressure_hpa
2026-02-18 11:55:00,N3,0.00149,-0.00288,0.414,0.01303,0.03528,16.22,1,31.04,63.21,1000.66
2026-02-18 11:55:00,N4,-0.00094,0.00014,-0.205,0.02592,0.04988,13.87,1,29.91,65.76,1001.71
2026-02-18 11:55:00,N5,-0.01713,-0.01739,0.393,0.02422,0.04006,16.23,1,29.8,67.04,1000.08
2026-02-18 12:00:00,N1,-0.02434,0.00348,-0.741,0.01862,0.04741,12.83,1,29.72,69.96,1000.58
2026-02-18 12:00:00,N2,-0.04591,-0.01722,-0.752,0.0385,0.06292,14.01,1,30.27,65.18,1000.97
2026-02-18 12:00:00,N3,-0.00543,-0.02565,-1.193,0.01918,0.05235,12.69,1,29.79,63.11,1000.89
2026-02-18 12:00:00,N4,0.00106,-0.00987,-2.118,0.01045,0.01844,9.77,1,30.0,67.81,1001.42
2026-02-18 12:00:00,N5,0.01414,-0.00367,0.187,0.04352,0.10704,12.12,1,29.63,68.02,1001.83
2026-02-18 12:05:00,N1,-0.02513,-0.01463,-0.597,0.01906,0.05007,17.59,1,29.1,62.65,1000.91
2026-02-18 12:05:00,N2,-0.03233,-0.02195,0.131,0.0347,0.0967,14.25,1,29.18,64.54,1000.41
2026-02-18 12:05:00,N3,-0.00969,-0.00903,0.307,0.03898,0.11565,15.82,1,29.62,63.21,1001.81
2026-02-18 12:05:00,N4,0.00611,-0.02378,0.021,0.02078,0.04866,10.12,1,30.38,66.08,1001.93
2026-02-18 12:05:00,N5,0.03679,-0.02362,0.16,0.03829,0.08359,10.78,1,29.96,65.54,1000.59
2026-02-18 12:10:00,N1,-0.01416,0.00596,0.18,0.02401,0.04053,17.07,1,29.92,63.73,1000.75
2026-02-18 12:10:00,N2,0.00779,-0.01614,-0.738,0.02819,0.04423,17.33,1,29.46,63.4,1001.39
2026-02-18 12:10:00,N3,-0.00276,-0.00733,-0.412,0.0484,0.09874,13.14,1,29.06,62.46,1000.27
2026-02-18 12:10:00,N4,-0.01106,-0.02546,-0.18,0.01232,0.02888,15.97,1,30.87,63.57,1000.01
2026-02-18 12:10:00,N5,0.00025,0.02137,-1.633,0.01885,0.04969,13.74,1,29.06,64.7,1000.24
2026-02-18 12:15:00,N1,0.00034,-0.01791,-1.124,0.03352,0.07253,12.22,1,29.9,64.63,1001.26
2026-02-18 12:15:00,N2,-0.03426,0.00994,-0.007,0.00965,0.01856,12.03,1,29.11,68.27,1001.53
2026-02-18 12:15:00,N3,-0.00084,-0.02477,-1.94,0.0194,0.0291,8.13,1,29.76,63.43,1000.76
2026-02-18 12:15:00,N4,-0.01179,-0.00484,-0.991,0.02577,0.06197,11.09,1,29.42,65.27,1001.19
2026-02-18 12:15:00,N5,-0.01872,-0.00908,0.462,0.01151,0.02076,14.66,1,29.78,61.25,1000.74
2026-02-18 12:20:00,N1,-0.00886,-0.0028,-1.015,0.03815,0.09773,9.66,1,29.91,64.18,1000.98
2026-02-18 12:20:00,N2,0.02802,-0.01137,-1.635,0.02922,0.04972,9.61,1,29.07,63.47,1000.15
2026-02-18 12:20:00,N3,-0.01207,0.0043,-0.737,0.03472,0.09394,14.91,1,29.91,62.75,1001.13
2026-02-18 12:20:00,N4,-0.03835,-0.01372,0.032,0.01776,0.04329,9.36,1,28.0,63.78,1001.83
2026-02-18 12:20:00,N5,-0.03137,-0.02988,-1.01,0.01284,0.03146,16.13,1,29.4,66.06,1001.68
2026-02-18 12:25:00,N1,-0.02109,-0.01132,0.22,0.0103,0.01567,12.69,1,29.22,65.78,1000.31
2026-02-18 12:25:00,N2,-0.00374,-0.01871,0.631,0.02987,0.05303,15.93,1,29.28,62.11,999.72
2026-02-18 12:25:00,N3,-0.00935,-0.01394,-1.668,0.01626,0.04592,8.97,1,29.64,66.73,1001.14
2026-02-18 12:25:00,N4,-0.01501,-0.00597,-1.041,0.02323,0.05337,13.37,1,28.78,63.56,999.67
2026-02-18 12:25:00,N5,-0.02151,0.00745,-1.73,0.03871,0.08914,15.77,1,29.53,60.09,1000.69
2026-02-18 12:30:00,N1,-0.00787,-0.02555,-0.039,0.03451,0.07322,11.24,1,29.07,64.01,1001.23
2026-02-18 12:30:00,N2,-0.02035,0.00628,-0.578,0.04473,0.12868,13.71,1,29.23,64.25,1001.18
2026-02-18 12:30:00,N3,-0.01123,-0.01227,-0.105,0.01514,0.03677,10.63,1,29.43,61.8,1001.68
2026-02-18 12:30:00,N4,0.00433,0.00393,-0.562,0.02313,0.04624,14.69,1,29.05,63.95,1001.51
2026-02-18 12:30:00,N5,-0.03518,-0.01061,2.204,0.03414,0.09683,12.27,1,28.44,60.77,1001.55
2026-02-18 12:35:00,N1,-0.01711,-0.02922,-2.047,0.02618,0.05185,11.3,1,29.11,60.92,999.72
2026-02-18 12:35:00,N2,-0.00111,-0.03318,0.947,0.04196,0.0782,13.75,1,28.85,62.84,1002.25
2026-02-18 12:35:00,N3,-0.05115,0.00896,-0.625,0.01939,0.03687,13.41,1,28.56,64.03,1001.21
2026-02-18 12:35:00,N4,0.00929,0.00726,-1.037,0.04096,0.06446,11.24,1,28.73,66.41,1000.54
2026-02-18 12:35:00,N5,-0.03267,-0.0032,0.359,0.01397,0.02246,8.1,1,29.06,61.36,1001.5
2026-02-18 12:40:00,N1,0.00072,-0.02133,0.036,0.02329,0.06311,14.84,1,29.15,61.16,1000.72
2026-02-18 12:40:00,N2,-0.04722,0.0178,-1.596,0.02362,0.03975,12.78,1,28.85,64.23,1000.38
2026-02-18 12:40:00,N3,-0.02706,-0.00053,0.003,0.03946,0.10241,8.79,1,28.32,63.62,1000.48
2026-02-18 12:40:00,N4,-0.0158,-0.02503,-1.502,0.02359,0.05204,17.17,1,28.69,64.38,1000.74
2026-02-18 12:40:00,N5,0.0023,-0.02171,-1.213,0.00817,0.0146,8.7,1,28.0,59.99,1001.3
2026-02-18 12:45:00,N1,-0.00783,-0.00068,-1.672,0.01294,0.02949,12.49,1,27.69,61.75,1000.7
2026-02-18 12:45:00,N2,0.00554,-0.02252,2.096,0.02561,0.05603,9.6,1,27.94,62.57,1000.25
2026-02-18 12:45:00,N3,0.01756,-0.00407,-0.621,0.01496,0.03778,11.06,1,28.48,62.37,1000.54
2026-02-18 12:45:00,N4,-0.02613,-0.02654,-1.518,0.02413,0.05031,16.51,1,27.13,63.58,1000.79
2026-02-18 12:45:00,N5,0.00116,-0.01818,0.301,0.03482,0.05715,12.44,1,28.67,64.13,998.71
2026-02-18 12:50:00,N1,-0.01789,-0.03609,-1.002,0.02341,0.05509,17.25,1,28.7,65.77,1001.62
2026-02-18 12:50:00,N2,0.00396,-0.00264,-2.35,0.01866,0.05218,11.88,1,27.91,64.72,1001.2
2026-02-18 12:50:00,N3,-0.00681,-0.00932,-1.237,0.0321,0.09059,12.24,1,28.58,62.98,999.96
2026-02-18 12:50:00,N4,-0.00457,-0.00459,-0.88,0.03158,0.07099,15.13,1,28.5,62.33,1000.84
2026-02-18 12:50:00,N5,-0.00809,-0.01554,-0.471,0.0398,0.09957,10.26,1,28.21,66.06,1000.18
2026-02-18 12:55:00,N1,-0.01001,-0.00893,-0.788,0.02379,0.03862,12.75,1,27.5,62.71,1001.12
2026-02-18 12:55:00,N2,-0.02002,-0.02389,0.576,0.01151,0.02755,17.83,1,27.9,59.5,1000.69
2026-02-18 12:55:00,N3,-0.01151,-0.02486,-0.879,0.02545,0.05877,8.81,1,27.26,63.32,999.68
2026-02-18 12:55:00,N4,-0.00412,-0.01558,-0.135,0.02413,0.04503,17.89,1,27.83,62.91,1000.55
2026-02-18 12:55:00,N5,-0.01676,0.00157,0.424,0.03359,0.08228,13.18,1,28.72,59.21,1001.6
2026-02-18 13:00:00,N1,0.00592,-0.01014,-0.872,0.0215,0.03771,9.91,1,27.93,61.49,1002.26
2026-02-18 13:00:00,N2,-0.00861,-0.01737,0.415,0.03452,0.08914,9.59,1,27.72,63.89,1002.24
2026-02-18 13:00:00,N3,-0.01785,-0.0067,-1.371,0.03833,0.11356,12.16,1,28.44,61.52,1000.65
2026-02-18 13:00:00,N4,-0.00532,-0.01843,-1.037,0.01618,0.04661,16.98,1,27.28,63.78,1000.49
2026-02-18 13:00:00,N5,-0.00475,-0.01173,-0.615,0.01356,0.02519,15.32,1,27.94,61.42,999.41
2026-02-18 13:05:00,N1,-0.02266,-0.03344,-1.018,0.02329,0.06111,11.79,1,27.99,59.59,1001.11
2026-02-18 13:05:00,N2,0.00423,-0.01069,-1.238,0.0002,0.00044,14.4,1,27.58,62.22,1000.89
2026-02-18 13:05:00,N3,0.00648,0.00396,0.619,0.03265,0.08854,9.22,1,27.67,57.7,998.43
2026-02-18 13:05:00,N4,-0.01897,-0.02361,-0.533,0.02865,0.06233,14.08,1,27.37,61.57,1001.15
2026-02-18 13:05:00,N5,-0.02208,-0.01564,0.347,0.03947,0.105,8.25,1,27.86,60.54,1001.16
2026-02-18 13:10:00,N1,-0.00838,-0.02297,-1.329,0.03571,0.08008,11.38,1,28.22,65.36,1001.06
2026-02-18 13:10:00,N2,0.00435,0.00787,-0.203,0.02417,0.06895,11.46,1,28.2,63.29,1000.76
2026-02-18 13:10:00,N3,0.00271,-0.02567,0.158,0.02159,0.0541,12.39,1,28.16,64.54,1001.39
2026-02-18 13:10:00,N4,0.00404,-0.01878,0.028,0.01622,0.02496,9.76,1,27.96,56.96,999.67
2026-02-18 13:10:00,N5,-0.02146,-5e-05,-1.059,0.03113,0.07493,16.72,1,27.58,60.44,999.85
2026-02-18 13:15:00,N1,-0.01578,-0.02313,-0.09,0.02813,0.04902,14.05,1,27.77,61.13,1000.87
2026-02-18 13:15:00,N2,-0.01355,-0.02938,-0.308,0.02615,0.06934,11.31,1,26.83,61.07,1001.04
2026-02-18 13:15:00,N3,0.00235,0.0027,-0.101,0.03321,0.05548,11.01,1,27.42,64.41,1000.42
2026-02-18 13:15:00,N4,-0.01786,-0.01547,0.458,0.03462,0.07889,12.5,1,27.85,60.92,1000.03
2026-02-18 13:15:00,N5,0.00625,-0.02365,-1.612,0.02951,0.04981,15.64,1,27.45,65.14,1001.02
2026-02-18 13:20:00,N1,-0.00861,-0.01305,-1.79,0.0346,0.05214,10.15,1,27.72,63.17,1000.25
2026-02-18 13:20:00,N2,-0.02542,-0.01129,-0.041,0.02433,0.05799,17.95,1,27.21,64.32,1001.64
2026-02-18 13:20:00,N3,0.00582,-0.00662,0.316,0.0137,0.04058,16.7,1,27.24,60.06,1000.15
2026-02-18 13:20:00,N4,-0.0208,-0.01607,-0.249,0.01007,0.0155,8.98,1,28.78,58.96,1000.58
2026-02-18 13:20:00,N5,-0.01471,-0.0309,-0.879,0.03161,0.05864,10.25,1,27.29,62.89,999.84
2026-02-18 13:25:00,N1,-0.02512,0.00378,-0.925,0.01071,0.0218,11.65,1,27.31,58.34,1000.86
2026-02-18 13:25:00,N2,-0.01089,-0.00308,-0.583,0.00077,0.00182,14.02,1,27.31,61.41,1001.26
2026-02-18 13:25:00,N3,0.00592,-0.01184,-0.682,0.03345,0.0542,11.36,1,27.66,59.44,1000.44
2026-02-18 13:25:00,N4,-0.03333,-0.01467,0.521,0.02719,0.08081,15.52,1,27.08,57.51,1000.94
2026-02-18 13:25:00,N5,0.0088,-0.01742,-1.858,0.01802,0.0367,14.78,1,26.79,60.0,1001.08
2026-02-18 13:30:00,N1,-0.01392,-0.00104,0.133,0.02144,0.04276,14.61,1,26.79,64.19,999.37
2026-02-18 13:30:00,N2,-0.00267,-0.01731,-0.026,0.00246,0.00515,11.15,1,27.1,59.25,1000.92
2026-02-18 13:30:00,N3,-0.02462,-0.00982,-1.027,0.02356,0.05315,16.04,1,27.39,57.36,1003.12
2026-02-18 13:30:00,N4,-0.01326,0.00272,-1.321,0.02434,0.04106,9.23,1,26.65,61.27,1001.63
2026-02-18 13:30:00,N5,-0.02321,-0.02884,-2.037,0.02771,0.04272,17.24,1,27.72,59.17,1001.06
2026-02-18 13:35:00,N1,0.00077,-0.01838,-0.182,0.02003,0.04153,11.43,1,26.4,57.42,1000.53
2026-02-18 13:35:00,N2,-0.00871,-0.00607,0.572,0.01869,0.03821,12.14,1,26.98,58.92,1001.43
2026-02-18 13:35:00,N3,-0.00916,-0.03517,-0.718,0.0355,0.09003,13.15,1,26.71,60.13,1000.79
2026-02-18 13:35:00,N4,-0.04216,-0.01842,0.271,0.03022,0.07676,15.27,1,27.13,59.16,1001.64
2026-02-18 13:35:00,N5,0.00743,-0.00671,-2.315,0.02636,0.05332,8.77,1,26.95,61.87,999.89
2026-02-18 13:40:00,N1,-0.03016,-0.02412,-1.607,0.03068,0.04701,17.15,1,27.14,62.31,1001.76
2026-02-18 13:40:00,N2,-0.01702,-0.03156,-0.491,0.04039,0.08871,14.91,1,27.04,59.26,1001.75
2026-02-18 13:40:00,N3,-0.02534,-0.02176,-1.64,0.03371,0.05591,11.3,1,27.7,60.16,1002.13
2026-02-18 13:40:00,N4,-0.03414,-0.00657,-1.285,0.03735,0.07739,9.53,1,27.5,61.85,1001.16
2026-02-18 13:40:00,N5,-0.01671,-0.03127,-0.34,0.01949,0.05212,15.62,1,26.55,60.67,1002.3
2026-02-18 13:45:00,N1,-0.0363,-0.03297,-2.042,0.02738,0.0788,8.48,1,26.39,60.0,1001.46
2026-02-18 13:45:00,N2,-0.01532,-0.01226,-1.177,0.02243,0.05562,12.08,1,26.52,56.98,1001.43
2026-02-18 13:45:00,N3,0.00243,-0.03029,-1.247,0.0003,0.00071,17.91,1,27.27,57.37,1001.01
2026-02-18 13:45:00,N4,-0.02433,-0.00939,-0.685,0.01947,0.03238,16.01,1,26.27,57.11,1001.1
2026-02-18 13:45:00,N5,-0.0085,-0.02301,-1.331,0.0161,0.03502,8.88,1,27.09,60.77,1001.34
2026-02-18 13:50:00,N1,-0.03598,-0.01891,-1.368,0.03265,0.06886,15.85,1,27.0,59.94,1000.46
2026-02-18 13:50:00,N2,-0.02835,0.00208,-0.197,0.03682,0.10589,15.06,1,26.92,56.46,1002.47
2026-02-18 13:50:00,N3,-0.00536,-0.02847,-0.349,0.02559,0.04754,10.72,1,26.5,60.01,1000.42
2026-02-18 13:50:00,N4,-0.02679,-0.01004,-0.504,0.02785,0.07855,12.74,1,26.25,57.94,999.49
2026-02-18 13:50:00,N5,-0.03393,-0.02391,-0.499,0.03622,0.05521,16.54,1,26.87,60.96,1000.68
2026-02-18 13:55:00,N1,-0.03441,-0.02525,-2.238,0.04106,0.10707,9.57,1,26.59,59.71,1001.0
2026-02-18 13:55:00,N2,0.01375,-0.02961,-1.231,0.03028,0.07744,13.79,1,27.26,59.41,1000.48
2026-02-18 13:55:00,N3,-0.01475,-0.02047,0.21,0.03806,0.09348,17.11,1,26.95,60.9,1000.71
2026-02-18 13:55:00,N4,-0.03129,-0.01214,0.321,0.03769,0.07637,17.83,1,26.21,58.66,1000.08
2026-02-18 13:55:00,N5,-0.01795,-0.02822,-1.677,0.01274,0.02213,8.65,1,26.94,59.15,1001.05
2026-02-18 14:00:00,N1,-0.00815,-0.01498,-0.421,0.02728,0.04906,15.14,1,26.43,62.39,1000.96
2026-02-18 14:00:00,N2,-0.00257,-0.02225,-0.71,0.02498,0.04982,10.89,1,26.29,61.72,1000.74
2026-02-18 14:00:00,N3,-0.0025,-0.01564,-0.787,0.01108,0.02681,14.86,1,26.5,57.91,1000.63
2026-02-18 14:00:00,N4,-0.00342,-0.01502,-0.598,0.02325,0.06693,8.12,1,26.59,59.25,1001.96
2026-02-18 14:00:00,N5,-0.00182,-0.01476,-1.748,0.03558,0.07048,12.02,1,26.05,57.81,1000.93
2026-02-18 14:05:00,N1,-0.03839,-0.0146,-0.86,0.02466,0.03775,17.03,1,26.15,60.07,1000.83
2026-02-18 14:05:00,N2,-0.04342,-0.0453,0.551,0.02338,0.04044,9.76,1,26.14,58.94,1001.17
2026-02-18 14:05:00,N3,-0.01376,-0.0193,0.046,0.0408,0.11528,9.72,1,25.44,58.73,1000.66
2026-02-18 14:05:00,N4,-0.00136,-0.01387,-0.393,0.01962,0.03121,11.45,1,26.19,57.25,1000.09
2026-02-18 14:05:00,N5,-0.02797,-0.00931,0.214,0.01914,0.04731,16.59,1,25.36,56.97,1000.82
2026-02-18 14:10:00,N1,-0.02199,-0.0204,-0.796,0.02242,0.05824,8.06,1,26.11,56.52,1001.08
2026-02-18 14:10:00,N2,-0.02308,-0.01941,1.95,0.02503,0.0444,10.22,1,26.91,57.38,999.97
2026-02-18 14:10:00,N3,-0.00984,-0.04031,0.21,0.03246,0.0692,17.93,1,26.65,58.53,1001.79
2026-02-18 14:10:00,N4,-0.00675,-0.03531,-0.821,0.02184,0.04398,17.59,1,26.89,60.24,1000.91
2026-02-18 14:10:00,N5,-0.00304,-0.01771,-0.686,0.02193,0.03877,17.27,1,25.94,59.6,1000.66
2026-02-18 14:15:00,N1,-0.00845,-0.02021,-0.08,0.00755,0.02154,10.71,1,25.66,56.28,1000.33
2026-02-18 14:15:00,N2,-0.02677,-0.04109,0.27,0.01944,0.0504,11.29,1,27.15,60.02,1002.33
2026-02-18 14:15:00,N3,-0.0463,-0.01047,-0.023,0.01606,0.04548,16.39,1,25.3,58.26,1000.22
2026-02-18 14:15:00,N4,-0.02037,-0.00904,-1.058,0.03841,0.08999,13.15,1,25.97,61.39,1000.61
2026-02-18 14:15:00,N5,-0.00708,-0.03438,-0.965,0.03297,0.08352,14.18,1,25.95,59.23,1001.09
2026-02-18 14:20:00,N1,-0.01167,-0.02313,0.213,0.0125,0.02939,16.2,1,26.98,56.58,999.94
2026-02-18 14:20:00,N2,-0.04615,-0.02759,-0.813,0.01376,0.0389,8.77,1,25.72,58.34,1001.35
2026-02-18 14:20:00,N3,-0.01698,-0.02266,0.853,0.02537,0.06528,11.42,1,26.2,53.5,1001.85
2026-02-18 14:20:00,N4,-0.00622,0.00606,-1.361,0.03611,0.07911,15.64,1,25.23,58.97,1001.46
2026-02-18 14:20:00,N5,-0.01189,-0.0048,-1.336,0.0154,0.03353,10.6,1,26.28,58.56,999.19
2026-02-18 14:25:00,N1,-0.02389,-0.02101,-0.292,0.00878,0.0154,17.02,1,26.59,56.52,1000.54
2026-02-18 14:25:00,N2,0.01051,-0.00668,0.458,0.03018,0.0577,14.4,1,26.46,58.4,1000.49
2026-02-18 14:25:00,N3,-0.00221,0.00433,-1.175,0.03394,0.08264,10.14,1,25.27,54.72,1000.93
2026-02-18 14:25:00,N4,-0.01196,-0.02214,-1.939,0.02582,0.04281,12.0,1,26.67,60.2,1001.55
2026-02-18 14:25:00,N5,-0.02899,-0.01749,0.524,0.01466,0.03043,17.6,1,25.52,56.07,1000.27
2026-02-18 14:30:00,N1,-0.01543,0.00233,-0.658,0.01961,0.04993,11.32,1,25.96,61.36,1001.95
2026-02-18 14:30:00,N2,-0.0037,-0.03456,-1.916,0.03419,0.09244,13.52,1,25.64,56.9,1000.77
2026-02-18 14:30:00,N3,-0.03577,-0.01637,-0.995,0.04048,0.11442,14.04,1,24.67,60.44,1000.48
2026-02-18 14:30:00,N4,-0.06256,-0.02794,-0.118,0.02446,0.06204,17.73,1,26.1,54.0,1001.48
2026-02-18 14:30:00,N5,-0.00953,-0.00337,0.019,0.01755,0.03608,12.68,1,25.51,55.04,1001.06
2026-02-18 14:35:00,N1,-0.01686,-0.00872,-1.039,0.02107,0.06141,12.64,1,24.87,58.32,1001.33
2026-02-18 14:35:00,N2,-0.00701,-0.00918,0.007,0.04086,0.08279,15.87,1,25.5,57.55,1000.92
2026-02-18 14:35:00,N3,-0.01363,0.00194,1.589,0.02056,0.05582,13.68,1,25.2,55.67,1000.48
2026-02-18 14:35:00,N4,-0.02542,-0.0321,0.716,0.02384,0.04219,10.46,1,25.71,57.4,1001.2
2026-02-18 14:35:00,N5,-0.03371,-0.03387,0.276,0.03419,0.09843,16.01,1,26.3,54.19,1000.03
2026-02-18 14:40:00,N1,-0.02199,-0.00858,-0.754,0.04228,0.1247,17.85,1,25.73,57.43,1001.02
2026-02-18 14:40:00,N2,-0.00572,-0.00741,0.723,0.04306,0.0694,8.97,1,25.84,53.56,1002.56
2026-02-18 14:40:00,N3,-0.02233,-0.01791,0.021,0.00927,0.01847,15.66,1,25.42,54.7,1000.68
2026-02-18 14:40:00,N4,-0.03447,-0.01694,-0.728,0.02209,0.06452,13.65,1,25.56,59.16,1001.36
2026-02-18 14:40:00,N5,-0.03253,-0.00771,-0.174,0.02169,0.03823,12.64,1,25.35,62.94,1000.59
2026-02-18 14:45:00,N1,-0.02194,-0.00284,-0.304,0.026,0.0593,15.18,1,25.5,58.02,1000.91
2026-02-18 14:45:00,N2,-0.01236,-0.02296,-0.852,0.03601,0.10405,16.83,1,25.41,59.4,1002.33
2026-02-18 14:45:00,N3,-0.00618,-0.01685,-0.451,0.01795,0.03784,16.62,1,25.94,57.64,1000.86
2026-02-18 14:45:00,N4,-0.02259,0.02333,-1.542,0.03959,0.10517,12.28,1,24.96,56.43,1001.27
2026-02-18 14:45:00,N5,-0.03431,-0.01976,-0.398,0.03132,0.06557,8.38,1,24.32,57.87,1000.33
2026-02-18 14:50:00,N1,0.0146,-0.00391,0.274,0.02653,0.07357,12.07,1,25.61,58.55,1001.36
2026-02-18 14:50:00,N2,-0.05101,-0.0258,0.117,0.03162,0.07045,9.68,1,25.32,53.7,1000.69
2026-02-18 14:50:00,N3,-0.01595,-0.03047,-1.142,0.03307,0.0838,11.43,1,25.13,57.15,1001.27
2026-02-18 14:50:00,N4,-0.02804,-0.00996,-0.283,0.01687,0.04818,13.49,1,25.56,55.23,1000.88
2026-02-18 14:50:00,N5,-0.01215,-0.02191,-1.139,0.02561,0.05411,16.18,1,25.47,56.78,1001.43
2026-02-18 14:55:00,N1,-0.00692,0.0021,-1.574,0.01749,0.04607,10.39,1,25.94,59.41,1001.18
2026-02-18 14:55:00,N2,-0.03534,-0.02798,0.888,0.00651,0.01348,12.71,1,26.04,53.32,1002.46
2026-02-18 14:55:00,N3,-0.02077,-0.01566,0.073,0.0058,0.01482,15.27,1,26.72,57.5,1000.48
2026-02-18 14:55:00,N4,-0.02346,-0.00584,-1.032,0.02292,0.06488,14.22,1,25.57,59.11,1001.02
2026-02-18 14:55:00,N5,-0.01053,-0.01479,-1.146,0.01455,0.02673,16.65,1,24.81,61.23,1000.28
2026-02-18 15:00:00,N1,0.01802,-0.00794,-1.36,0.02358,0.04836,8.71,1,24.96,59.85,1001.43
2026-02-18 15:00:00,N2,-0.02918,-0.0284,-0.295,0.0301,0.08553,10.32,1,25.31,57.75,1000.83
2026-02-18 15:00:00,N3,-0.03749,-0.00887,-1.508,0.02818,0.05182,11.1,1,25.11,61.51,1001.48
2026-02-18 15:00:00,N4,-0.02943,-0.02345,-0.223,0.01869,0.04577,8.25,1,24.46,53.88,1002.9
2026-02-18 15:00:00,N5,-0.03872,-0.00813,-0.912,0.02198,0.0419,17.07,1,24.79,58.14,1001.16
2026-02-18 15:05:00,N1,-0.02676,-0.01253,-0.458,0.00293,0.00619,17.67,1,24.86,55.07,1002.37
2026-02-18 15:05:00,N2,-0.01363,-0.00823,-0.213,0.02054,0.03574,10.52,1,25.62,56.93,1002.06
2026-02-18 15:05:00,N3,-0.00444,-0.02196,-0.752,0.03406,0.08981,13.34,1,24.62,56.04,1002.31
2026-02-18 15:05:00,N4,-0.02874,-0.02744,-0.627,0.00558,0.01157,16.49,1,24.74,57.29,1000.02
2026-02-18 15:05:00,N5,-0.02819,-0.02925,0.847,0.01769,0.03923,9.92,1,24.69,57.28,1001.69
2026-02-18 15:10:00,N1,-0.02069,-0.02206,-2.137,0.0314,0.06652,10.47,1,25.53,60.54,1002.26
2026-02-18 15:10:00,N2,-0.02407,-0.03017,-1.077,0.04394,0.12315,10.25,1,24.69,57.2,1001.98
2026-02-18 15:10:00,N3,-0.05658,-0.02281,-0.494,0.02896,0.08077,13.27,1,24.52,57.62,1000.71
2026-02-18 15:10:00,N4,-0.01778,-0.0234,-0.781,0.0068,0.01692,8.44,1,24.37,58.16,1001.9
2026-02-18 15:10:00,N5,-0.01767,-0.02805,0.289,0.02116,0.05329,12.32,1,25.91,57.32,1002.15
2026-02-18 15:15:00,N1,-0.0395,-0.02484,-0.215,0.02088,0.03278,13.46,1,25.52,58.0,1001.18
2026-02-18 15:15:00,N2,-0.01118,-0.01267,1.504,0.03418,0.09467,13.88,1,24.57,59.27,1001.78
2026-02-18 15:15:00,N3,-0.01597,-0.02058,-0.396,0.02089,0.06238,13.64,1,25.45,54.95,1002.18
2026-02-18 15:15:00,N4,-0.02505,-0.01337,-0.745,0.0321,0.06408,9.38,1,24.96,53.97,1000.2
2026-02-18 15:15:00,N5,-0.00521,-0.01648,-0.107,0.03048,0.06778,9.9,1,24.88,60.73,1001.91
2026-02-18 15:20:00,N1,-0.03175,-0.00434,0.407,0.01283,0.03179,13.32,1,24.97,56.02,1002.52
2026-02-18 15:20:00,N2,0.00052,-0.03944,-1.383,0.01748,0.05078,9.95,1,25.07,55.49,1001.77
2026-02-18 15:20:00,N3,-0.01971,-0.01668,0.246,0.01923,0.04993,9.25,1,25.51,58.78,1002.58
2026-02-18 15:20:00,N4,-0.01719,-0.00299,-0.477,0.00632,0.0168,17.06,1,25.16,59.33,1001.63
2026-02-18 15:20:00,N5,0.00338,-0.02078,0.022,0.01654,0.04338,16.64,1,24.36,56.49,1000.46
2026-02-18 15:25:00,N1,0.00884,-0.01622,1.454,0.02329,0.05453,12.24,1,25.5,53.25,1001.89
2026-02-18 15:25:00,N2,-0.00625,-0.01541,0.694,0.01493,0.02775,8.33,1,25.18,51.12,1001.38
2026-02-18 15:25:00,N3,-0.02637,-0.00896,-0.215,0.00744,0.01119,12.14,1,24.33,58.07,1001.59
2026-02-18 15:25:00,N4,-0.02255,-0.02565,-1.25,0.02503,0.04006,17.92,1,24.95,54.89,1001.03
2026-02-18 15:25:00,N5,-0.02853,-0.00737,-0.675,0.02817,0.07211,12.24,1,25.31,54.9,1002.52
2026-02-18 15:30:00,N1,-0.02759,-0.03116,-0.362,0.03167,0.0835,15.93,1,23.77,57.25,1001.71
2026-02-18 15:30:00,N2,-0.00359,0.00173,-0.059,0.01614,0.03681,17.72,1,24.37,56.14,1000.01
2026-02-18 15:30:00,N3,-0.01242,-0.00849,-1.157,0.0528,0.08294,17.87,1,24.95,57.09,1001.02
2026-02-18 15:30:00,N4,-0.00671,-0.00195,-0.931,0.01652,0.03264,16.43,1,24.98,56.97,1002.18
2026-02-18 15:30:00,N5,-0.02066,-0.02963,-0.216,0.03569,0.05685,10.57,1,24.78,54.7,1000.61
2026-02-18 15:35:00,N1,0.00897,-0.03991,0.266,0.03272,0.06542,17.03,1,24.9,55.39,1000.82
2026-02-18 15:35:00,N2,-0.0101,-0.00799,-0.651,0.01462,0.02356,13.41,1,24.3,53.47,1001.38
2026-02-18 15:35:00,N3,-0.01328,-0.02163,-1.033,0.01892,0.03036,9.98,1,24.19,58.41,1001.43
2026-02-18 15:35:00,N4,-0.00221,0.00624,-1.018,0.02092,0.04164,11.29,1,24.56,52.64,1002.58
2026-02-18 15:35:00,N5,-0.00806,0.00564,0.547,0.01896,0.04522,15.28,1,25.92,52.31,1002.88
2026-02-18 15:40:00,N1,-0.03853,0.01104,-0.398,0.04297,0.06767,11.06,1,24.77,56.47,1001.02
2026-02-18 15:40:00,N2,-0.02603,-0.01941,0.469,0.01507,0.03227,17.07,1,24.08,54.29,1003.19
2026-02-18 15:40:00,N3,-0.02355,-0.03912,-1.104,0.00265,0.00771,13.83,1,24.0,54.46,1001.42
